country,admin_1,lon,lat,total_area,harv_area,curr_yield,max_yield,gw_depth,sw_dist,sw_depth,sw_suit_idx,elevation,awsc,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
moz,Zambezia,39.12500331,-16.87500335,504,194.3,4500,6000,8,71411,77,1,375,160,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.6,3.8,3.9,3.7,3.7,3.30696,3.30696,4.1951,2.2395,1.36756,0.05,0.086958,0.518236,2.62843,4.57731,2.53971,2.78603,14479,17464,22197,25798,27854,28629,28189,26579,22695,18879,15097,13251,17.8981,20.927799,25.121599,30.3797,35.2897,40.509499,42.7761,41.902302,37.6133,30.530701,22.9156,18.0748,10.3659,13.4962,17.516001,22.830299,27.853701,32.945702,34.540298,34.9617,30.6332,23.710699,16.122999,11.4376,3.59663,6.35291,10.0849,14.9623,19.8346,24.816999,28.122299,27.378901,23.109699,16.9154,9.72712,5.53779
moz,Zambezia,35.29166998,-16.95833668,2426,1132.6,4500,6000,17,86199,197,1,370,160,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
moz,Zambezia,35.37500331,-16.95833668,498,174.3,4500,6000,14,40736,275,99999,370,160,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
moz,Zambezia,35.45833664,-16.95833668,249,44.1,4500,6000,35,35967,101,1,371,160,3.5,3.8,4.4,5.2,5.1,4.8,4.6,4.6,3.8,3.9,3.6,3.6,3.28221,3.28221,4.21185,2.1555,1.36856,0.05,0.062208,0.531486,2.67518,4.70881,3.01946,2.74453,14508,17464,22216,25802,27890,28670,28227,26584,22718,18880,15082,13265,17.9375,20.920401,25.107401,30.4147,35.3223,40.541599,42.969601,42.043301,37.743,30.610901,22.998899,18.164499,10.3702,13.5069,17.5229,22.8843,27.9027,32.992599,34.600899,35.0219,30.683399,23.660999,16.1259,11.4406,3.5611,6.32921,10.0547,14.9813,19.903299,24.8801,28.1047,27.370001,23.0763,16.839001,9.594,5.39724
moz,Zambezia,35.62500331,-16.95833668,869,212.1,4500,6000,34,54676,101,1,371,160,3.5,3.8,4.4,5.2,5.1,4.8,4.6,4.6,3.8,3.9,3.6,3.6,3.28221,3.28221,4.21185,2.1555,1.36856,0.05,0.062208,0.531486,2.67518,4.70881,3.01946,2.74453,14508,17464,22216,25802,27890,28670,28227,26584,22718,18880,15082,13265,17.9375,20.920401,25.107401,30.4147,35.3223,40.541599,42.969601,42.043301,37.743,30.610901,22.998899,18.164499,10.3702,13.5069,17.5229,22.8843,27.9027,32.992599,34.600899,35.0219,30.683399,23.660999,16.1259,11.4406,3.5611,6.32921,10.0547,14.9813,19.903299,24.8801,28.1047,27.370001,23.0763,16.839001,9.594,5.39724
moz,Zambezia,35.70833664,-16.95833668,1599,404.6,4500,6000,10,79423,106,1,372,160,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
moz,Zambezia,35.79166998,-16.95833668,1494,366.2,4500,6000,13,97287,96,1,372,160,3.4,3.6,4.4,5.2,5.1,4.8,4.6,4.6,3.6,3.8,3.6,3.6,3.28496,3.28496,4.20999,2.16483,1.36844,0.05,0.064958,0.530014,2.66999,4.69419,3.02171,2.74914,14478,17449,22215,25801,27889,28668,28226,26583,22718,18863,15082,13265,17.938601,20.9212,25.108999,30.4163,35.3242,40.543598,42.9203,42.0443,37.745201,30.6131,23.000799,18.165701,10.4197,13.5057,17.5221,22.8839,27.9028,32.993,34.599701,35.020699,30.683399,23.660999,16.1255,11.4403,3.60949,6.32628,10.0525,14.9792,19.9013,24.878599,28.101101,27.365499,23.1245,16.836399,9.64212,5.44619
moz,Zambezia,36.04166998,-16.95833668,309,47.2,4500,6000,9,27886,19,1,370,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.6,3.6,3.27946,3.27946,4.21371,2.14617,1.36867,0.05,0.059458,0.532958,2.68038,4.72342,3.01721,2.73992,14492,17464,22216,25802,27892,28671,28227,26585,22719,18880,15081,13265,17.9363,20.9196,25.105801,30.413,35.3703,40.5397,42.968899,42.0923,37.790699,30.658701,22.997101,18.2134,10.3707,13.5081,17.5236,22.8848,27.902599,32.992298,34.6021,35.022999,30.6835,23.660999,16.1262,11.4409,3.56271,6.33213,10.0569,14.9834,19.905399,24.8815,28.108299,27.374599,23.078199,16.7917,9.59587,5.39829
moz,Zambezia,36.12500331,-16.95833668,637,126.5,4500,6000,23,39932,133,1,367,160,3.5,3.7,4.3,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26104,3.26104,4.21479,2.14083,1.36833,0.05,0.061042,0.528542,2.65813,4.70458,2.50729,2.74208,14496,17466,22201,25804,27890,28670,28227,26585,22720,18883,15099,13269,17.945601,20.981001,25.117599,30.4757,35.382999,40.552101,42.98,42.103199,37.753101,30.6714,23.0084,18.2229,10.4301,13.5692,17.534599,22.9464,27.964701,33.0037,34.6129,35.034199,30.7456,23.723301,16.1367,11.5006,3.62113,6.34171,10.0663,14.9935,19.9659,24.891399,28.118,27.384899,23.138201,16.8515,9.65438,5.45731
moz,Zambezia,36.20833664,-16.95833668,691,145.9,4500,6000,33,89156,226,99999,371,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.29166998,-16.95833668,521,137.9,4500,6000,19,65556,177,1,371,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.45833664,-16.95833668,48,7,4500,6000,8,77555,59,99999,370,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.54166998,-16.95833668,202,29.8,4500,6000,42,84252,180,1,367,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.62500331,-16.95833668,838,191.6,4500,6000,18,43816,86,1,366,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.70833664,-16.95833668,1448,407,4500,6000,23,81645,170,1,367,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.79166998,-16.95833668,1420,435.7,4500,6000,6,30135,201,1,368,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.87500331,-16.95833668,618,155.7,4500,6000,14,15793,103,1,371,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,36.95833664,-16.95833668,715,67.8,4500,6000,13,5308,89,1,364,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,37.04166998,-16.95833668,916,86.8,4500,6000,48,53509,275,99999,364,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,37.29166998,-16.95833668,349,64.1,4500,6000,46,22297,258,99999,369,160,3.4,3.6,4.4,5.3,5.1,4.8,4.6,4.7,3.6,3.8,3.6,3.6,3.26688,3.26688,4.21118,2.16083,1.36722,0.05,0.066875,0.525486,2.64785,4.67514,3.01146,2.75153,14481,17451,22217,25786,27887,28667,28260,26618,22698,18865,15085,13269,17.948099,20.9828,25.120899,30.429199,35.337002,40.556198,42.931599,42.055401,37.757801,30.625999,23.0123,18.175301,10.4291,13.5668,17.5331,22.945499,27.965,33.004501,34.6106,35.032001,30.695499,23.7232,16.1861,11.4999,3.61767,6.38567,10.0618,15.0392,19.961599,24.888399,28.1607,27.425699,23.134399,16.896099,9.6505,5.50501
moz,Zambezia,37.37500331,-16.95833668,602,209.2,4500,6000,17,90654,68,1,369,160,3.4,3.6,4.4,5.3,5.1,4.8,4.6,4.7,3.6,3.8,3.6,3.6,3.26688,3.26688,4.21118,2.16083,1.36722,0.05,0.066875,0.525486,2.64785,4.67514,3.01146,2.75153,14481,17451,22217,25786,27887,28667,28260,26618,22698,18865,15085,13269,17.948099,20.9828,25.120899,30.429199,35.337002,40.556198,42.931599,42.055401,37.757801,30.625999,23.0123,18.175301,10.4291,13.5668,17.5331,22.945499,27.965,33.004501,34.6106,35.032001,30.695499,23.7232,16.1861,11.4999,3.61767,6.38567,10.0618,15.0392,19.961599,24.888399,28.1607,27.425699,23.134399,16.896099,9.6505,5.50501
moz,Zambezia,37.45833664,-16.95833668,724,363.8,4500,6000,32,25238,73,99999,364,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,37.54166998,-16.95833668,479,164.2,4500,6000,12,38041,133,1,366,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,37.62500331,-16.95833668,490,141.9,4500,6000,44,53240,48,1,367,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,37.70833664,-16.95833668,346,94.8,4500,6000,5,3395,95,99999,368,160,3.4,3.6,4.4,5.3,5.1,4.8,4.6,4.7,3.6,3.8,3.6,3.6,3.26688,3.26688,4.21118,2.16083,1.36722,0.05,0.066875,0.525486,2.64785,4.67514,3.01146,2.75153,14481,17451,22217,25786,27887,28667,28260,26618,22698,18865,15085,13269,17.948099,20.9828,25.120899,30.429199,35.337002,40.556198,42.931599,42.055401,37.757801,30.625999,23.0123,18.175301,10.4291,13.5668,17.5331,22.945499,27.965,33.004501,34.6106,35.032001,30.695499,23.7232,16.1861,11.4999,3.61767,6.38567,10.0618,15.0392,19.961599,24.888399,28.1607,27.425699,23.134399,16.896099,9.6505,5.50501
moz,Zambezia,37.79166998,-16.95833668,371,80.6,4500,6000,49,8751,153,99999,367,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,37.87500331,-16.95833668,497,127.1,4500,6000,31,67152,11,99999,369,160,3.4,3.6,4.4,5.3,5.1,4.8,4.6,4.7,3.6,3.8,3.6,3.6,3.26688,3.26688,4.21118,2.16083,1.36722,0.05,0.066875,0.525486,2.64785,4.67514,3.01146,2.75153,14481,17451,22217,25786,27887,28667,28260,26618,22698,18865,15085,13269,17.948099,20.9828,25.120899,30.429199,35.337002,40.556198,42.931599,42.055401,37.757801,30.625999,23.0123,18.175301,10.4291,13.5668,17.5331,22.945499,27.965,33.004501,34.6106,35.032001,30.695499,23.7232,16.1861,11.4999,3.61767,6.38567,10.0618,15.0392,19.961599,24.888399,28.1607,27.425699,23.134399,16.896099,9.6505,5.50501
moz,Zambezia,37.95833664,-16.95833668,410,98.5,4500,6000,28,41691,175,1,369,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,38.04166998,-16.95833668,651,118.9,4500,6000,20,4259,211,99999,365,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,38.12500331,-16.95833668,668,271.4,4500,6000,7,14457,5,1,369,160,3.4,3.6,4.4,5.3,5.1,4.8,4.6,4.7,3.6,3.8,3.6,3.6,3.26688,3.26688,4.21118,2.16083,1.36722,0.05,0.066875,0.525486,2.64785,4.67514,3.01146,2.75153,14481,17451,22217,25786,27887,28667,28260,26618,22698,18865,15085,13269,17.948099,20.9828,25.120899,30.429199,35.337002,40.556198,42.931599,42.055401,37.757801,30.625999,23.0123,18.175301,10.4291,13.5668,17.5331,22.945499,27.965,33.004501,34.6106,35.032001,30.695499,23.7232,16.1861,11.4999,3.61767,6.38567,10.0618,15.0392,19.961599,24.888399,28.1607,27.425699,23.134399,16.896099,9.6505,5.50501
moz,Zambezia,38.20833664,-16.95833668,481,158.7,4500,6000,25,16714,36,99999,367,160,3.4,3.6,4.4,5.3,5.1,4.8,4.6,4.7,3.6,3.8,3.6,3.6,3.26688,3.26688,4.21118,2.16083,1.36722,0.05,0.066875,0.525486,2.64785,4.67514,3.01146,2.75153,14481,17451,22217,25786,27887,28667,28260,26618,22698,18865,15085,13269,17.948099,20.9828,25.120899,30.429199,35.337002,40.556198,42.931599,42.055401,37.757801,30.625999,23.0123,18.175301,10.4291,13.5668,17.5331,22.945499,27.965,33.004501,34.6106,35.032001,30.695499,23.7232,16.1861,11.4999,3.61767,6.38567,10.0618,15.0392,19.961599,24.888399,28.1607,27.425699,23.134399,16.896099,9.6505,5.50501
moz,Zambezia,38.29166997,-16.95833668,422,78.9,4500,6000,5,59892,272,99999,367,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,38.37500331,-16.95833668,491,47.8,4500,6000,26,103,286,99999,367,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,38.45833664,-16.95833668,319,79.1,4500,6000,14,42352,296,1,363,160,3.5,3.7,4.3,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26104,3.26104,4.21479,2.14083,1.36833,0.05,0.061042,0.528542,2.65813,4.70458,2.50729,2.74208,14496,17466,22201,25804,27890,28670,28227,26585,22720,18883,15099,13269,17.945601,20.981001,25.117599,30.4757,35.382999,40.552101,42.98,42.103199,37.753101,30.6714,23.0084,18.2229,10.4301,13.5692,17.534599,22.9464,27.964701,33.0037,34.6129,35.034199,30.7456,23.723301,16.1367,11.5006,3.62113,6.34171,10.0663,14.9935,19.9659,24.891399,28.118,27.384899,23.138201,16.8515,9.65438,5.45731
moz,Zambezia,38.54166997,-16.95833668,268,89.1,4500,6000,19,1512,253,99999,368,160,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
moz,Zambezia,38.62500331,-16.95833668,329,79.4,4500,6000,13,68435,88,99999,368,160,3.4,3.6,4.4,5.3,5.1,4.8,4.6,4.7,3.6,3.8,3.6,3.6,3.26688,3.26688,4.21118,2.16083,1.36722,0.05,0.066875,0.525486,2.64785,4.67514,3.01146,2.75153,14481,17451,22217,25786,27887,28667,28260,26618,22698,18865,15085,13269,17.948099,20.9828,25.120899,30.429199,35.337002,40.556198,42.931599,42.055401,37.757801,30.625999,23.0123,18.175301,10.4291,13.5668,17.5331,22.945499,27.965,33.004501,34.6106,35.032001,30.695499,23.7232,16.1861,11.4999,3.61767,6.38567,10.0618,15.0392,19.961599,24.888399,28.1607,27.425699,23.134399,16.896099,9.6505,5.50501
